RegionID,SizeRank,MSAName,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,city,state_id,state_name,lat,lng,population,density
395141,793,Susanville,"Susanville, CA",city,CA,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,186619,185845,185115,183787,182030,179979,177565,175416,173266,171076,168746,166307,163621,160675,157471,154199,151042,148078,145159,142461,139214,136151,133397,131703,130430,129141,127648,126243,125007,124408,124102,124023,123136,121944,120805,120504,120628,120702,120679,120509,120254,119984,119670,119443,119239,118972,118607,118196,117774,117275,116569,115812,115047,114414,113893,114426,115552,116866,117502,117815,118081,118439,119197,120009,120876,121258,120685,119335,118427,118953,120241,121028,121171,120969,120768,121089,122266,124020,124858,124505,124143,124544,125308,125525,125070,124437,124122,124364,125399,126172,126249,125412,124497,124121,124177,124461,124384,124452,124476,125336,126544,127755,128723,129531,130536,131995,133354,134809,136250,137902,139562,141067,142192,143428,144214,145280,146371,147549,148643,149569,150631,151685,152911,154119,155196,155915,156562,157319,158524,160314,162436,164624,166691,168526,169771,170680,171443,172027,172349,172290,172269,172025,171709,171614,172447,174000,175688,176822,177717,179117,180768,182212,182904,183158,183940,184810,185920,186231,186277,185923,185444,185108,185846,188195,191896,195889,199873,203194,205850,208556,212151,216245,219950,223103,225077,225492,223833,222185,221355,221704,223322,225539,228403,230255,231592,232600,232651,231308,228841,227005,225989,225829,226778,228037,228970,229493,229902,230472,230386,229848,228906,227811,226775,225382,223960,Susanville,CA,California,40.4206,-120.6132,15737,767.4
394835,794,Martin,"Martin, TN",city,TN,75839,75901,75949,76045,76082,76136,76272,76512,76771,76953,77160,77471,77997,78385,78753,79040,79417,79668,79831,80021,80325,80591,80745,80716,80593,80459,80352,80321,80454,80641,80892,81087,81280,81427,81521,81603,81707,81895,82189,82548,82847,82991,83041,83135,83285,83517,83709,83906,84090,84322,84641,85026,84345,84345,84482,84572,83684,82548,82405,82426,82408,82596,83030,83755,84513,85450,86156,86804,87164,87547,87572,87474,87750,88277,88685,88654,88539,88582,88518,88409,88271,88297,88400,88523,88690,88989,89447,89918,90318,90518,90492,90545,90589,90641,90620,90655,90969,91290,91625,91724,91792,91672,91463,91193,91052,90977,90864,90710,90423,90205,89996,89863,89692,89331,88887,88351,87903,87509,87169,86863,86560,86280,86121,86093,86228,86286,86330,86311,86353,86307,86108,85771,85379,84920,84498,84160,84015,83907,83932,84060,84318,84517,84596,84610,84595,84691,84916,85272,85483,85533,85465,85301,85149,84880,84716,84416,84053,83920,84201,84979,85629,86007,86033,86352,86961,87860,88287,88470,88351,88354,88273,88386,88778,89375,90011,90339,90396,89933,89465,89082,88699,88414,88191,88429,88827,89558,90226,90840,91094,91462,91673,91961,92327,92587,92557,92070,91689,91714,91879,92071,92250,92852,93602,94256,94656,94760,94728,94710,94685,94566,94623,95062,95887,96898,97740,98438,98513,98057,97711,97793,98344,98719,98891,98835,98682,98211,98086,98067,99057,100584,102564,103847,104608,105030,105524,105856,106068,106232,106732,107329,107769,108071,108866,110194,111453,112280,112770,113584,114822,115769,116025,115881,116018,116632,117604,119085,121212,124020,126979,129388,130943,132604,134702,136867,139193,141500,143095,144585,145436,147182,148061,148490,148007,148073,148865,150051,150686,150966,151237,151567,151874,152678,153343,154055,154554,155288,156445,157219,157208,Martin,TN,Tennessee,36.3385,-88.8513,10823,336.9
394984,795,Plainview,"Plainview, TX",city,TX,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80624,80647,80678,80773,80851,80855,80769,80612,80384,80090,79782,79476,79172,78927,78891,79024,79187,79268,79287,79199,79018,78740,78484,78167,77810,77476,77327,77359,77475,77573,77630,77687,77760,77836,77860,77812,77784,77578,77636,77834,78286,78572,78778,78935,78756,78184,77334,77076,77142,77509,77570,77644,77781,77579,77514,77397,77474,77414,77447,78033,78733,79074,79105,78867,79064,79108,79207,78902,78376,77900,77514,77146,76782,76333,76152,76324,76774,77437,78021,78647,79359,79900,80315,80563,80716,80646,80397,80156,80208,80026,79875,79684,79612,79609,79857,80504,80846,80835,80224,79946,80016,80811,81588,82052,82358,82589,82763,82669,82602,83246,84220,85037,85062,85117,84964,85129,85108,85473,85630,85588,85642,86278,87277,88188,88628,88681,88779,89167,89987,90879,91898,92232,92534,92830,93726,94554,95224,96055,97204,98998,100324,101018,100514,100142,100151,100628,101180,101633,102281,102873,103410,103477,103902,105115,106776,108355,109221,109783,110467,111720,113585,114909,115326,115045,114833,114334,113096,111647,110516,109527,108557,107340,106921,107102,107840,108423,108347,107741,106677,105289,Plainview,TX,Texas,34.1911,-101.7235,20113,558.9
753878,797,Dayton,"Dayton, TN",city,TN,68770,68593,68597,68588,68822,69116,69603,70136,70611,70880,71078,71349,71779,72024,72256,72293,72563,72823,73175,73516,73790,74085,74199,74273,74274,74239,74274,74313,74613,74979,75391,75747,76052,76348,76530,76706,76881,77149,77441,77796,78078,78312,78522,78827,79209,79547,79798,79970,80182,80477,80814,81167,81566,82008,82451,82909,83387,83866,84247,84561,84924,85459,86084,86811,87486,88234,88894,89529,90095,90648,91195,91739,92372,93129,93952,94698,95261,95866,96455,97077,97636,98237,98765,99175,99505,99973,100503,101091,101401,101599,101630,101835,102099,102371,102503,102578,102640,102751,102805,102884,102962,103046,103242,103397,103588,103628,103755,103821,103827,103857,103794,103646,103205,102719,102174,101624,101112,100681,100610,100718,100909,100982,101019,101167,101364,101557,101799,101982,102137,102068,101840,101555,101248,100917,100566,100259,100120,100067,100069,100041,100005,99982,99909,99839,99776,99960,100313,100667,100874,101120,101480,101713,101889,101756,101792,101675,101584,101350,101143,101174,101206,101230,101174,101367,101483,101513,101022,100422,99672,99336,98919,98926,99124,99989,101207,102653,103958,104537,105039,105455,106075,106724,107681,109024,110460,111635,112756,113657,114586,115469,116239,116980,117856,118471,118698,118628,118832,119197,119388,119488,119809,120664,121523,122382,122758,122900,123022,123647,124789,125839,126653,127199,128027,129072,130238,130928,131472,131845,132576,132835,132898,132755,132691,132839,133059,133339,133906,134666,136325,138740,141782,144345,146275,147884,149438,150941,151914,152932,154176,155639,157035,157872,158641,159199,159633,160316,160551,160968,161327,162516,164084,165811,168064,170762,173617,176228,179312,183352,187702,191368,193864,196131,198746,201734,205835,210406,214152,216629,217977,219613,220919,221187,220179,218394,216545,214645,212527,211171,211532,213312,215195,217385,219360,221654,223692,224796,225030,224507,223584,Dayton,TN,Tennessee,35.4912,-85.012,7139,324.1
753892,798,Jackson,"Jackson, OH",city,OH,53075,52946,53063,53226,53557,53749,53895,54012,54233,54562,54909,55291,55472,55600,55679,55925,56194,56337,56444,56585,56897,57283,57624,57862,57970,58069,58128,58225,58390,58598,58818,58982,59140,59273,59416,59556,59646,59716,59778,59887,60133,60391,60638,60842,61084,61397,61633,61787,61789,61773,61795,61936,62156,62361,62572,62698,62871,63022,63197,63417,63663,63923,64088,64212,64380,64584,64826,64974,65090,65148,65205,65292,65263,65167,64967,64830,64807,64849,64945,65045,65121,65178,65220,65315,65338,65225,65044,64946,64954,64986,64909,64860,64791,64808,64828,64886,64954,64893,64733,64398,64121,63899,63821,63709,63508,63315,63174,63118,62960,62796,62573,62424,62286,62138,62002,61760,61456,61123,60800,60566,60344,60284,60339,60398,60416,60374,60326,60248,60187,60140,60038,59901,59616,59303,58973,58810,58753,58767,58800,58818,58789,58765,58717,58654,58594,58653,58737,58777,58842,59175,59716,60247,60534,60555,60462,60144,59854,59744,59938,60216,60602,61143,61633,62015,62357,62583,62519,62325,62589,63221,63718,64245,64867,65838,66611,66979,66803,66316,65880,65537,65284,64701,64271,64027,64228,64729,65321,66064,66507,66675,66434,66500,67004,67864,68557,69062,69427,69816,69948,70065,70219,70603,70991,71092,71145,71227,71570,71890,72045,71792,71554,71440,71710,72030,72417,72755,73210,73770,74737,75648,76213,75993,75604,75435,75682,76031,76581,77283,77945,78302,78214,77967,77846,77907,78174,78172,78376,78967,79932,80906,81066,81136,81300,82065,82785,83300,83943,85416,87746,90266,92472,94305,96174,97739,98662,98927,99164,100165,101065,101290,100574,100024,100464,101408,103190,104820,105818,106303,106244,106878,107115,107337,106751,106699,106925,107501,107205,106498,106330,106910,108096,108802,109456,109956,110592,110982,111502,111658,111400,Jackson,OH,Ohio,39.0448,-82.6458,6222,265.4
394433,799,Cambridge,"Cambridge, MD",city,MD,73283,73386,73432,73575,73782,74107,74581,74963,75385,75703,76204,76719,77281,77798,78266,78761,79335,79985,80654,81095,81503,81850,82365,82894,83437,84178,85056,86118,87043,87929,88794,89529,90148,90689,91306,91904,92426,93030,93733,94533,95399,96329,97329,98346,99482,100802,102222,103629,104901,106456,108173,110120,111916,113681,115615,117652,119834,121907,123986,126104,128268,130545,132896,135454,138171,141090,143937,146568,142462,142462,142462,142462,142462,147670,152692,159089,163695,168351,170270,171556,170680,169253,167381,167181,169044,171340,173858,174537,174426,174152,173730,173728,173965,173690,172710,170744,168408,165989,163658,161759,160000,158149,156245,154734,153611,153140,152639,151914,150536,148797,147030,145459,144127,142761,141504,140304,139486,139082,139023,138897,138289,137306,136398,135762,135426,135091,134851,134723,134638,134661,134597,134417,133755,132722,131546,130575,129958,129505,129327,129278,129707,130230,130639,130624,130219,129702,129388,129344,129472,129530,130119,130736,131551,131768,131725,131506,130996,130388,129730,129462,129877,130686,131680,132108,132127,132450,133216,134352,135052,135753,136584,137339,138379,139150,140140,140638,140813,140912,141238,141682,141477,141139,140663,141048,141734,142658,143303,143842,144543,145865,147042,147888,148207,148082,147853,147548,147348,147217,146761,146519,146439,146656,146787,146944,147193,147502,147874,148377,149118,149723,150352,150977,151942,152972,154204,155079,155968,156693,158164,159736,161286,162491,163483,164572,165770,166677,167188,167285,167659,168673,169941,170730,170990,171098,171319,171694,171912,172553,173320,174346,175356,176516,177694,178999,179797,180379,181068,182724,185734,189304,192893,195846,198487,201335,204316,206859,209092,211650,214423,216448,217204,218109,219624,221863,224536,227757,231141,234298,236891,238967,239458,238149,236059,234780,234480,234142,234952,235637,236879,237125,238464,240593,243304,245781,247121,247441,247224,247375,247407,Cambridge,MD,Maryland,38.5515,-76.0787,13058,473.5
394962,800,Paris,"Paris, TN",city,TN,78321,78498,78579,78743,78827,78929,79107,79403,79749,80138,80522,81001,81521,81955,82342,82508,82622,82688,82863,83092,83328,83564,83725,83839,83882,83974,84074,84177,84286,84404,84609,84797,84966,85058,85121,85225,85372,85664,86002,86378,86593,86728,83599,83599,83599,83599,83599,85181,86970,87756,88310,88769,88180,87193,86092,85860,85927,86106,86414,86593,86824,87019,87450,87798,88184,88564,89065,89658,90127,90788,91304,91705,91755,91759,91945,92071,92195,92371,92658,93060,93553,93983,94166,94272,94319,94968,95468,95995,96074,96257,96550,96959,97324,97558,97856,98119,98686,99112,99577,99724,99790,99816,99888,99868,99717,99430,99103,98721,98337,98072,97895,97787,97611,97310,96909,96377,95814,95237,94665,94166,93736,93448,93311,93290,93431,93642,93962,94181,94236,93990,93503,92947,92399,91942,91503,91211,91076,91034,91089,91183,91331,91317,91115,90876,90747,90831,91086,91387,91796,92223,92878,93257,93621,93698,93740,93526,93116,92833,92874,93149,93542,93700,93752,93990,94360,94897,95012,95384,95726,96307,96577,96915,97175,97522,97956,98325,98502,98295,98317,98306,98125,97810,97515,97501,97665,98037,98570,98999,99449,100040,100463,100983,101665,102506,103088,103419,103867,104387,104694,104971,105388,106062,106920,107894,108754,108939,108830,108778,109086,109398,109657,109966,110227,110622,110754,110735,110553,110664,111112,111726,112147,112358,112539,112739,112963,113086,113505,113993,115031,116406,118087,119195,119862,120315,120733,121163,121624,122112,122811,123432,123876,124226,124995,126271,127494,128551,129435,130736,132424,133892,134542,134191,133973,134143,134692,135718,137873,141309,144948,148225,150837,153618,156445,159172,162240,165186,167496,169456,170868,172896,173989,174300,174054,173817,173963,173553,172338,171192,170900,172222,173955,175397,176404,177058,178230,179167,180292,180820,180615,Paris,TN,Tennessee,36.2933,-88.3065,10311,308.4
394730,802,Juneau,"Juneau, AK",city,AK,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,275420,276694,277821,280134,282535,285266,288067,290984,293557,296121,298444,300600,302528,304443,306159,307777,309211,310593,311754,312489,313615,315116,316969,318228,319114,319727,319911,318293,316188,312196,306824,302102,300856,304237,308267,311123,312088,311951,311755,311689,311554,311600,311861,312089,312089,311809,311590,311236,310785,310220,309522,308886,308390,308134,308048,307702,307251,306632,306345,306188,306230,306326,306606,306879,307130,307556,308199,308800,309104,309016,308871,308618,308378,308264,308184,308383,308627,309192,309775,310076,310065,309742,309646,309575,310136,311172,312593,328015,328015,328015,328015,329600,330263,331187,332203,333454,334381,334782,335420,337044,339128,341400,342594,343539,343424,343348,343603,344388,345268,345913,346754,347540,348377,349204,350440,351328,352542,354289,356752,358780,360293,361625,363372,365285,367567,369929,372275,374211,375678,376000,375632,375236,375253,375673,376099,376205,376703,377277,378775,380638,382605,384142,384853,384491,384015,383803,384306,385017,385476,385643,385959,387399,389553,391391,392345,393426,394900,396443,397432,397617,397383,396785,396710,396551,396072,395335,395497,396396,397634,398456,398859,399205,398983,398766,398992,400135,401627,402759,403284,403672,404026,404512,403616,401825,400058,401388,404971,409101,413161,416125,418373,419987,421951,424603,427366,430667,435009,438801,442207,445291,448768,451801,453518,454603,457309,461973,467305,471302,473459,474286,474166,473550,472241,470526,467328,463883,461086,460629,461829,464391,466438,469250,469943,469983,468751,468202,469997,Juneau,AK,Alaska,58.4546,-134.1739,32108,4.6
394481,803,Coffeyville,"Coffeyville, KS",city,KS,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,74881,75020,75071,75330,75301,75732,76201,76797,76834,76669,76489,76310,76154,76330,76478,76525,76407,76319,76271,75986,75809,75815,75956,76052,75812,75516,75111,74663,73889,72952,71954,71017,70039,69303,68428,67907,67500,67350,67016,66688,66786,66996,67055,66591,65906,65188,64474,63779,63136,62731,62592,62684,63004,63181,63083,62660,62408,62206,61773,61113,60459,60118,59972,59982,60282,60745,60936,60738,60076,59342,58529,57739,56907,56285,55948,55676,55701,55777,56031,55934,55717,55546,55505,55354,55171,55070,54882,54704,54357,54306,54370,54644,54899,55067,55207,55547,55996,56407,56483,56351,55761,55167,54739,55019,55622,56030,56270,56521,56932,57278,57340,57419,57484,57717,57886,57920,58004,58097,58499,58808,59403,59860,60174,60535,60821,61541,61837,62179,62397,62896,63735,64824,65994,67153,68339,69310,70024,70531,71418,72649,73887,75083,76084,76862,77647,78266,79162,80091,80778,81002,80802,80758,80810,80781,80416,79934,79507,79038,78633,78433,78582,78694,78558,78161,77500,76786,Coffeyville,KS,Kansas,37.0519,-95.618,8842,360.5
394774,804,Las Vegas,"Las Vegas, NM",city,NM,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,151004,150746,150730,151793,153571,154607,154397,152152,149842,147413,147554,148493,149726,148150,146729,145736,146570,147649,148229,149162,150156,151549,151293,149617,148466,148780,149130,148037,146795,145211,143996,142384,142002,141988,142095,141849,141204,140531,140227,140168,141659,143298,145652,147101,148114,148400,148107,148077,148042,148038,147624,147031,146670,146256,145547,144301,143778,144542,145188,145650,146189,148893,152149,153679,153024,151282,150603,150372,150905,151284,151517,150933,151006,151851,153998,155365,156365,157055,158355,160052,161328,162051,162037,162268,161991,161848,162137,162932,164258,165304,166173,166660,166154,166041,165799,166535,167356,168120,169095,170530,172124,172836,173172,174095,175803,177781,178887,180339,182520,185352,187769,189367,191106,192963,195295,198746,201529,203866,205570,207223,207774,207463,208563,210884,213967,215749,214842,211964,208495,206070,203778,201921,202163,200737,200151,200824,203154,203777,202577,202159,202653,202473,202189,201726,201521,Las Vegas,NM,New Mexico,35.6011,-105.2206,13194,590.8
394383,805,Berlin,"Berlin, NH",city,NH,66435,66533,66907,67721,68572,69192,69488,69765,70004,70291,70682,71152,71673,72135,72645,73422,74171,74866,75321,75707,76040,76340,76956,77660,78408,78941,79507,80290,81136,81897,82172,82392,82634,83262,84095,84998,85647,85944,86159,86538,87067,87670,88080,88582,89333,90490,91594,92323,92855,93425,94243,95419,96978,98604,100035,101045,102078,102985,104166,105360,106521,107480,108444,109664,110969,112073,112943,113556,114369,115054,116035,116869,117731,118206,118347,118417,118446,118494,118268,118184,118179,118327,118411,118617,118766,118925,118908,118940,118774,118541,118056,117855,117691,117837,117876,118039,118146,118147,117834,117349,116729,116100,115499,114882,114354,113714,113172,112681,112264,111774,111121,110380,109478,108578,107652,106801,105980,105275,104735,104396,104560,104922,105072,105075,105088,105371,105553,105633,105678,105531,105322,104994,104745,104642,104641,104636,104558,104383,104184,103965,103777,103557,103274,103024,102838,102958,103307,103765,104128,104353,104478,104371,104436,104662,105139,105519,105718,105827,105976,106446,106943,107345,107328,107446,107475,107624,107083,106368,105285,104580,104004,103962,104162,104429,104517,104321,103908,103240,102479,101933,101602,101536,101552,101834,102564,103382,104128,104611,105074,105492,105560,105533,105405,105243,104868,104781,105187,105824,106182,106406,106628,107021,107658,108530,109472,110289,111039,111655,112169,112575,113264,113964,114821,115666,116561,117405,118262,118970,119923,120641,121420,121943,122785,123765,124642,125175,125713,126048,126230,126249,126504,126621,126513,126449,126967,127822,128563,129009,129340,129856,130617,131785,133187,134559,135583,136144,136998,138603,141270,144412,147690,151091,154226,157350,160434,163732,167723,172314,176458,178874,179136,178759,179400,181522,186123,191946,198238,204286,209419,213803,215805,215986,215170,214548,214505,214406,214362,214647,215401,216786,217863,219396,220791,222801,224839,226453,227484,227420,226773,Berlin,NH,New Hampshire,44.4869,-71.2599,9485,59.7
394473,806,Cleveland,"Cleveland, MS",city,MS,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142971,142358,141419,140023,139167,138731,136980,134176,131941,131658,132012,131865,132075,131529,131859,131700,133264,134004,134215,134300,135039,136331,136864,136844,136766,137673,139660,141057,141449,141090,140907,140028,140010,141313,144465,146061,146215,146196,147072,149222,151802,153445,153302,151534,150525,150604,150930,151799,152187,153573,155642,157536,157328,155208,154005,155005,155809,154473,150382,146466,143913,142406,140544,139473,139855,142454,145902,149833,153325,156247,156929,154740,149962,144742,140418,138415,138488,140118,141058,140448,137920,134572,131473,129017,127541,126726,127022,127759,128379,128417,127735,126481,125008,123130,121656,120293,Cleveland,MS,Mississippi,33.744,-90.7285,11082,564.7
